clusterId,sequences,userId,sessionNum,initialQuery
1,NewQuery+RefinedQuery,17420195,9,free ringtones
1,NewQuery,8349452,7,vrigen mobile ringtones
1,NewQuery+Click1-5+Click1-5,12686717,7,yellow pages
1,NewQuery+Click1-5+NewQuery+Click1-5,10503623,28,verizon dsl
1,NewQuery+NewQuery,5600841,32,192.168.100.1
1,NewQuery+Click1-5,60955,37,83.149.116.25
1,NewQuery+Click1-5,2047354,17,66441-061
1,NewQuery+NewQuery+Click1-5,735263,26,keyword
1,NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+Click6-10+Click1-5+Click1-5,7088685,1,sprint
1,NewQuery+NextPage+Click1-5,2616880,15,verizon telephone directory
1,NewQuery+NewQuery,2674685,3,528752 9 963- 8
1,NewQuery+NewQuery+NextPage+NewQuery+NextPage+NewQuery+Click1-5,1945944,12,zip codes
1,NewQuery+Click1-5,2782355,24,6822 nokia cell phone
1,NewQuery+Click6-10,2962147,51,duncan machine
clusterId,sequences,userId,sessionNum,initialQuery
1,NewQuery+Click1-5,17953763,6,grey anatomy
1,NewQuery+Click1-5,448335,35,daytime tv
1,NewQuery+NewQuery+Click1-5+Click1-5,5151588,23,570 am
1,NewQuery+Click1-5+NewQuery+NewQuery+Click1-5+RefinedQuery+Click1-5+NewQuery+Click1-5+Click1-5,2416053,127,haaretz
1,NewQuery+NextPage,12579195,7,today show nbc website
1,NewQuery,17177444,67,tv show extra
1,NewQuery+Click1-5,3911854,7,israel news
1,NewQuery,2111730,86,samsong tv
1,NewQuery+Click1-5,1322994,15,orleans local news
1,NewQuery+Click1-5+Click1-5+NewQuery+Click1-5+Click1-5+Click6-10,2035951,32,kccn fm 100 . com
1,NewQuery+Click1-5+Click6-10+Click6-10,11398592,0,radiola 2064
1,NewQuery+Click1-5,432220,24,xm radio
1,NewQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5,8724543,25,one tree hill
1,NewQuery+Click1-5,6185043,5,the boondock saints
1,NewQuery,5151588,96,570am
1,NewQuery+Click1-5+Click6-10+Click11++NextPage+Click11++NewQuery+Click1-5+Click1-5+Click1-5,3348275,109,direct tv
1,NewQuery+NextPage+NewQuery+Click1-5,4371553,17,channel 10 knoxville
1,NewQuery+Click1-5,2896942,21,tv listings
1,NewQuery+Click1-5+Click6-10+Click1-5+Click1-5+Click6-10+Click11+,4637069,3,tv guide
1,NewQuery,4196952,7,fox2news
1,NewQuery+Click1-5,12378514,8,red rock station
1,NewQuery+Click1-5,2072153,165,cbsnews
1,NewQuery+Click1-5+NewQuery+Click1-5,312687,111,radio veracruz
1,NewQuery+Click1-5+Click6-10+NextPage+Click11++NewQuery+RefinedQuery+Click1-5+NextPage+Click11++Click11++NewQuery+Click6-10+NextPage+Click11+,2839690,145,cnn
1,NewQuery+NewQuery+Click1-5,422545,17,cape cod news
1,NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+Click6-10,13620651,2,real tv
1,NewQuery+NextPage,8891611,31,wmxj 102.7
1,NewQuery+Click1-5+Click1-5,6265716,33,queen city
1,NewQuery+Click1-5+RefinedQuery+Click1-5+Click1-5+NewQuery+Click1-5,16106643,3,hankfm 97.1
1,NewQuery,14288758,4,cnn
1,NewQuery+NextPage+Click11++Click11+,450265,95,grey's anatomy final episode
1,NewQuery+NewQuery,9323592,7,boston legal
1,NewQuery+Click1-5,10244214,10,genoa city news
1,NewQuery+NewQuery+Click1-5,10482744,9,general hospital
1,NewQuery+RefinedQuery+Click6-10+NewQuery+Click1-5,5063164,9,all my children spoilers
1,NewQuery+RefinedQuery+NextPage,15597390,2,big love
1,NewQuery,3042813,51,aol.radio
1,NewQuery+Click1-5,3556472,5,the office
1,NewQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5+Click1-5+Click1-5,2727788,36,the young and restless
1,NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+NextPage+NewQuery+Click1-5,6483247,4,haiti radio
1,NewQuery,326832,73,quinnipiac car show
1,NewQuery+Click1-5+NextPage+Click1-5,11946552,4,fox network
1,NewQuery+Click1-5,8698816,0,whmbtv
1,NewQuery+Click1-5+NewQuery+Click1-5,3342020,97,channel 27 ebc
1,NewQuery+Click1-5+NewQuery+Click1-5,7464224,11,tv tops 5
1,NewQuery+RefinedQuery,15143396,7,mad about you tv series
1,NewQuery+Click1-5+NewQuery+RefinedQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5,9817533,23,gray's anatomy
1,NewQuery+Click1-5,1040180,2,radishack
1,NewQuery,1078436,18,102.9
1,NewQuery+Click1-5,695974,72,cnnmoney
1,NewQuery+Click1-5,42928,45,channel 3000
1,NewQuery+Click1-5,9767443,13,cnn
1,NewQuery,761849,83,radio spot production in kansas city
1,NewQuery+Click1-5,4999186,31,soap opera digest
1,NewQuery+Click1-5,18588977,0,buckeye cable system
1,NewQuery,319048,7,rfd tv
1,NewQuery+Click1-5,576123,125,tv comedy mcheall's navy
1,NewQuery+NewQuery+Click1-5+Click1-5+Click1-5,11946552,2,fox network
1,NewQuery+NewQuery,3042813,13,aol.radio
1,NewQuery+RefinedQuery+NextPage+NewQuery+NextPage+NextPage,6138583,28,dog deal hbo
1,NewQuery+Click1-5,2032609,11,shout about tv
1,NewQuery+Click1-5,22800348,3,survivor episodes
1,NewQuery,8891611,45,wpow 96.5
1,NewQuery+Click1-5+NextPage,6953157,17,don's tv & appliance
1,NewQuery,3622623,122,mlb radio
1,NewQuery+Click1-5,5081565,16,tv
1,NewQuery+Click1-5,21967596,0,tv guide
1,NewQuery+Click1-5+Click1-5,7413491,25,soap opera udate
1,NewQuery+Click1-5+Click1-5+Click1-5+NewQuery+Click1-5,10220534,1,sopranos
1,NewQuery+NewQuery+NewQuery,11338441,7,cnn reporters
1,NewQuery+NextPage+Click11+,4380598,33,domesticatiionswpartmenthom.aspx
1,NewQuery+NewQuery+Click6-10+NewQuery+Click1-5+NewQuery+NewQuery+NewQuery+RefinedQuery+NextPage,429494,1,the bachelor
1,NewQuery+Click1-5+Click1-5,8402199,1,stargate sg1
1,NewQuery+Click1-5,3184396,100,degrassi
1,NewQuery+NewQuery+NewQuery+Click1-5+NewQuery+Click1-5,436356,10,new season of viva la bam
1,NewQuery+Click1-5+Click6-10,898756,42,cookeville tennesse news
1,NewQuery+Click1-5,3248016,48,law and order criminal intent
1,NewQuery,6982023,10,live police band radio in mobile al
1,NewQuery+Click1-5+Click11+,17817430,15,puerto rico radio.
1,NewQuery+Click1-5,6317936,55,plasma television refurbished
1,NewQuery+Click1-5+NewQuery,16692603,4,radiohonduras
1,NewQuery,4963051,59,desperate housewives
1,NewQuery+Click1-5,578374,9,kost 103.5
1,NewQuery+Click1-5+Click6-10+NewQuery+NewQuery+Click6-10+Click1-5,5143158,29,fox 59 indianapolis indiana
1,NewQuery,3623199,0,sanyo tv
1,NewQuery,719528,60,coast to coast am
1,NewQuery,7207842,24,the world needs a drink
1,NewQuery+Click1-5+NextPage+RefinedQuery+Click1-5+Click1-5+NextPage+NewQuery,949253,175,news channel 3 memphis
1,NewQuery+NextPage+Click1-5+NewQuery+Click1-5,3184396,70,degrassi
1,NewQuery+Click1-5,2896942,33,tv listings
1,NewQuery+NewQuery+Click1-5,5442146,35,hsn
1,NewQuery+Click1-5+Click6-10+Click1-5,1781341,162,cnn commodity markets
1,NewQuery+Click1-5,12423492,33,dirttv
1,NewQuery+NewQuery+NewQuery,2367001,13,charmed
1,NewQuery,11478855,36,snopes
1,NewQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5,4829995,9,cnn
1,NewQuery,17133469,0,in2tv
1,NewQuery+Click1-5+Click1-5+Click1-5+Click1-5+Click6-10,14441059,23,supernatural tv
1,NewQuery+NewQuery+Click1-5+Click1-5+Click1-5,2481828,32,entertainment
1,NewQuery+Click1-5,13523660,13,wjbf
1,NewQuery+RefinedQuery+NextPage+Click1-5,2367754,9,urban rebounder
1,NewQuery+NewQuery+Click1-5+Click6-10+Click1-5+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5+Click1-5+Click6-10+Click6-10+Click6-10,2070520,54,speedtv
1,NewQuery+Click1-5+Click1-5+Click1-5+Click1-5,754026,169,the bold and the beautiful
1,NewQuery+Click1-5,13842619,5,nbc30.c0m
1,NewQuery+Click1-5+Click6-10+Click6-10+NextPage,8489142,0,103.7
1,NewQuery,2663236,97,news25.us
1,NewQuery,5772842,11,wpri12 com
1,NewQuery,16028827,1,cnn
1,NewQuery+Click1-5,10272215,0,witx columbia south carolina
1,NewQuery+Click1-5+Click1-5+Click1-5+NewQuery+RefinedQuery+NewQuery+NewQuery,13859755,19,travel channel
1,NewQuery+Click1-5+Click1-5,5764073,15,fcc
1,NewQuery+Click6-10+NewQuery+Click1-5,1191339,42,msnbc
1,NewQuery+Click1-5+Click6-10+NewQuery+NextPage+RefinedQuery+RefinedQuery+Click1-5+Click1-5+Click1-5+Click11+,5078635,29,rtl show in europe
1,NewQuery,2403046,47,daytime emmys
1,NewQuery,3855367,1,abc12news
1,NewQuery+Click1-5+Click1-5+Click11++NextPage+Click11+,3911854,42,webassign
1,NewQuery,8072543,45,new aquos 26 hd-ready lcd tv
1,NewQuery+Click1-5,172318,6,daytime emmys
1,NewQuery,2496874,17,little people big world
1,NewQuery,2711328,0,dishnetwork
1,NewQuery,3184396,122,degrassi
1,NewQuery+Click1-5,11495594,12,kmbc
1,NewQuery+Click1-5,2762435,18,good day philadelphia
1,NewQuery+Click1-5,9580955,48,msn
1,NewQuery+Click6-10+Click11++NewQuery,2504631,10,radio flyer
1,NewQuery,607863,81,cnn
1,NewQuery,1732978,19,sopranos
1,NewQuery+Click1-5+NextPage+NewQuery+NewQuery+Click6-10+Click6-10+Click1-5,14812653,2,kxtl 20channel 2010
1,NewQuery,695974,96,msnbc
1,NewQuery+Click1-5+Click1-5,2694807,75,washusa9
1,NewQuery+RefinedQuery+Click1-5,4569697,13,dyn-no-mat
1,NewQuery,361709,129,society one
1,NewQuery+NextPage+NextPage+Click11++NextPage+NextPage+NextPage+NextPage+Click11++NextPage+Click11++Click11++Click11+,3598091,9,jerusalem post
1,NewQuery+Click1-5,2839690,146,cnn
1,NewQuery+Click1-5+NewQuery+NextPage+Click1-5+NewQuery+Click1-5,945971,43,cltv
1,NewQuery+Click1-5+Click1-5+NewQuery+Click1-5+Click1-5,2142063,70,hughes netework
1,NewQuery,2403628,33,atlnt
1,NewQuery+NewQuery,1390826,20,siriusradio
1,NewQuery+Click1-5,695974,20,cnnmoney
1,NewQuery+NextPage+NextPage+NewQuery+NextPage+NewQuery+NextPage+NextPage+NewQuery+NextPage+Click6-10+Click6-10+Click6-10+NextPage+Click11++Click11++Click11+,3071657,52,israel national radio
1,NewQuery+Click1-5,7772773,8,xmradio
1,NewQuery,2657719,21,svu fanfiction
1,NewQuery+Click1-5,743508,14,lg television
1,NewQuery+RefinedQuery+Click1-5,754026,167,channel 11 kvly
1,NewQuery,2542165,20,bold and the beautiful spoiler
1,NewQuery,2952850,1,direct tv dsl
1,NewQuery,15464576,7,direc tv
1,NewQuery+Click1-5+Click1-5,8257238,6,abc11tv.news
1,NewQuery+Click6-10+Click1-5,4090146,19,that 70s show
1,NewQuery,8606021,89,oklahoma scanner frecies
1,NewQuery,669148,11,cnbc
1,NewQuery+Click1-5,4316445,1,channel 4 news new mexico
1,NewQuery+RefinedQuery,2657719,11,svu
1,NewQuery,860717,0,the nanny - 2nd season
1,NewQuery+Click1-5+Click1-5,2529849,29,internet
1,NewQuery+Click1-5+NewQuery+Click1-5,8297170,1,wow cable services
1,NewQuery+NewQuery,943439,10,allyoursoaps
1,NewQuery+Click1-5,3058504,112,cancelled television shows
1,NewQuery+Click1-5,3911854,67,israel news
1,NewQuery+NewQuery+Click1-5,5030361,13,greys anatomy
1,NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+Click6-10+Click1-5+Click1-5,4765294,30,orielly at fox news
1,NewQuery+NextPage+Click1-5,13908738,7,shopnbc
clusterId,sequences,userId,sessionNum,initialQuery
1,NewQuery+Click1-5,11809784,0,google
1,NewQuery+Click1-5,10877219,43,yahoo personals
1,NewQuery+NewQuery+Click1-5+Click1-5,16598270,46,myspace
1,NewQuery+Click1-5+NewQuery+NewQuery+Click1-5+RefinedQuery+Click1-5+NewQuery+Click1-5+Click1-5,4005384,11,che guevara
1,NewQuery+NextPage,18613843,13,myspace
1,NewQuery,1753504,155,web md
1,NewQuery+Click1-5,4300855,5,wallpapers
1,NewQuery,3433610,26,myspace
1,NewQuery+Click1-5,18188967,41,friendster
1,NewQuery+Click1-5+Click1-5+NewQuery+Click1-5+Click1-5+Click6-10,2403794,88,myspace
1,NewQuery+Click1-5+Click6-10+Click6-10,21272883,22,myspace com
1,NewQuery+Click1-5,5214421,85,bettyboop screensavers
1,NewQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5,9901856,16,myspace falling objects
1,NewQuery+Click1-5,1948695,23,golf screen backgrounds
1,NewQuery,12743352,18,myspace ghetto backrounds
1,NewQuery+Click1-5+Click6-10+Click11++NextPage+Click11++NewQuery+Click1-5+Click1-5+Click1-5,22877482,6,myspace
1,NewQuery+NextPage+NewQuery+Click1-5,1586513,15,myspace
1,NewQuery+Click1-5,5678908,1,yahoo
1,NewQuery+Click1-5+Click6-10+Click1-5+Click1-5+Click6-10+Click11+,2983686,4,myspace com
1,NewQuery,2403794,26,myspace
1,NewQuery+Click1-5,16009759,3,screensavers
1,NewQuery+Click1-5,10439266,13,countdowns for myspace
1,NewQuery+Click1-5+NewQuery+Click1-5,8308843,5,rss really simple syndication
1,NewQuery+Click1-5+Click6-10+NextPage+Click11++NewQuery+RefinedQuery+Click1-5+NextPage+Click11++Click11++NewQuery+Click6-10+NextPage+Click11+,4817683,29,title find more surveys target blank find more surveys
1,NewQuery+NewQuery+Click1-5,19393967,126,myspace
1,NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+Click6-10,8432592,52,myspacecom
1,NewQuery+NextPage,1168227,70,myspace
1,NewQuery+Click1-5+Click1-5,3390518,56,myspace.fcom
1,NewQuery+Click1-5+RefinedQuery+Click1-5+Click1-5+NewQuery+Click1-5,13995602,4,facebook
1,NewQuery,26111,53,myspace
1,NewQuery+NextPage+Click11++Click11+,5875951,25,myspace
1,NewQuery+NewQuery,387958,262,yahoo personals
1,NewQuery+Click1-5,6564379,19,sishkabob
1,NewQuery+NewQuery+Click1-5,9061995,13,myspace codes
1,NewQuery+RefinedQuery+Click6-10+NewQuery+Click1-5,3190832,115,myspace
1,NewQuery+RefinedQuery+NextPage,10899965,5,free screensavers
1,NewQuery,9368162,43,myspace
1,NewQuery+Click1-5,3393147,1,myspace.bom
1,NewQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5+Click1-5+Click1-5,13213019,8,graphix pimper
1,NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+NextPage+NewQuery+Click1-5,3386843,50,yahoo personals
1,NewQuery,9762980,67,myspace.co
1,NewQuery+Click1-5+NextPage+Click1-5,1916557,121,livejournal
1,NewQuery+Click1-5,22335522,26,comics blog
1,NewQuery+Click1-5+NewQuery+Click1-5,2896573,90,whoviewedmypage
1,NewQuery+Click1-5+NewQuery+Click1-5,4551086,41,myspace graphics
1,NewQuery+RefinedQuery,16931970,3,coach layouts
1,NewQuery+Click1-5+NewQuery+RefinedQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5,3386843,78,yahoo personals
1,NewQuery+Click1-5,22157115,0,pimppage
1,NewQuery,1104258,23,free myspace backrounds
1,NewQuery+Click1-5,8714066,3,my space backrounds
1,NewQuery+Click1-5,2851084,59,myspace layouts
1,NewQuery+Click1-5,5624130,65,daily guideposts
1,NewQuery,4786261,96,eharmony
1,NewQuery+Click1-5,2799700,2,american blind
1,NewQuery+Click1-5,2777381,24,myspace
1,NewQuery,883390,151,yahoo
1,NewQuery+Click1-5,10142104,21,aolbakgrounds
1,NewQuery+NewQuery+Click1-5+Click1-5+Click1-5,3696634,29,myspace
1,NewQuery+NewQuery,11515192,1,hotornot
1,NewQuery+RefinedQuery+NextPage+NewQuery+NextPage+NextPage,12648811,19,windowscreens
1,NewQuery+Click1-5,6176113,60,yahoo personals
1,NewQuery+Click1-5,1896596,6,myspace
1,NewQuery,16455474,57,myspace
1,NewQuery+Click1-5+NextPage,4429257,29,page sizing
1,NewQuery,10587730,32,myspace
1,NewQuery+Click1-5,10274981,0,myspace
1,NewQuery+Click1-5,3262562,47,pioneer
1,NewQuery+Click1-5+Click1-5,3386843,191,yahoo personals
1,NewQuery+Click1-5+Click1-5+Click1-5+NewQuery+Click1-5,4758940,26,myspace image url
1,NewQuery+NewQuery+NewQuery,6310823,53,beuetiful wallpapers
1,NewQuery+NextPage+Click11+,1411580,43,myspace visitor tracker
1,NewQuery+NewQuery+Click6-10+NewQuery+Click1-5+NewQuery+NewQuery+NewQuery+RefinedQuery+NextPage,17136823,8,facebook
1,NewQuery+Click1-5+Click1-5,14546712,4,myspace
1,NewQuery+Click1-5,10001700,9,mets wall paper
1,NewQuery+NewQuery+NewQuery+Click1-5+NewQuery+Click1-5,2171607,123,myspace
1,NewQuery+Click1-5+Click6-10,13648182,12,proxies
1,NewQuery+Click1-5,4786261,195,eharmony
1,NewQuery,7626810,3,myspace com
1,NewQuery+Click1-5+Click11+,7482544,9,stationary
1,NewQuery+Click1-5,10426217,43,facebook
1,NewQuery+Click1-5+NewQuery,387958,241,yahoo personals
1,NewQuery,10426217,64,facebook
1,NewQuery+Click1-5,20509243,40,myspace
1,NewQuery+Click1-5+Click6-10+NewQuery+NewQuery+Click6-10+Click1-5,2470732,22,myspace.
1,NewQuery,14960046,4,myspace editor
1,NewQuery,13888594,80,blogs
1,NewQuery,15863970,2,myspace.cim
1,NewQuery+Click1-5+NextPage+RefinedQuery+Click1-5+Click1-5+NextPage+NewQuery,1724390,58,myspace.con
1,NewQuery+NextPage+Click1-5+NewQuery+Click1-5,14044085,11,bi-gay-men.quincy.il
1,NewQuery+Click1-5,8841775,2,myspace.coim
1,NewQuery+NewQuery+Click1-5,5249635,8,wallpaper
1,NewQuery+Click1-5+Click6-10+Click1-5,4218943,7,myspace
1,NewQuery+Click1-5,8432592,18,myspace.om
1,NewQuery+NewQuery+NewQuery,4786261,214,eharmony
1,NewQuery,16121975,99,myspace baxkgrounds
1,NewQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5,4102893,25,my space color layouts
1,NewQuery,2168334,2,free anime wallpapers
1,NewQuery+Click1-5+Click1-5+Click1-5+Click1-5+Click6-10,23366699,0,myspace
1,NewQuery+NewQuery+Click1-5+Click1-5+Click1-5,14333718,35,mysp
1,NewQuery+Click1-5,1916557,132,livejournal
1,NewQuery+RefinedQuery+NextPage+Click1-5,11131320,15,screen savers
1,NewQuery+NewQuery+Click1-5+Click6-10+Click1-5+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5+Click1-5+Click6-10+Click6-10+Click6-10,1896596,61,myspace
1,NewQuery+Click1-5+Click1-5+Click1-5+Click1-5,874441,22,free desk top wall paper
1,NewQuery+Click1-5,2367754,72,pimpin myspace
1,NewQuery+Click1-5+Click6-10+Click6-10+NextPage,8824949,1,myspace.ocm
1,NewQuery,4786261,16,eharmony
1,NewQuery,6412071,85,myspace cursors
1,NewQuery,1528516,217,myspace
1,NewQuery+Click1-5,4740818,39,myspace
1,NewQuery+Click1-5+Click1-5+Click1-5+NewQuery+RefinedQuery+NewQuery+NewQuery,17210300,7,myspace1
1,NewQuery+Click1-5+Click1-5,6176113,43,yahoo personals
1,NewQuery+Click6-10+NewQuery+Click1-5,463661,7,wallpapers.bynet.ru
1,NewQuery+Click1-5+Click6-10+NewQuery+NextPage+RefinedQuery+RefinedQuery+Click1-5+Click1-5+Click1-5+Click11+,10645664,24,blog quizzes
1,NewQuery,387958,177,yahoo personals
1,NewQuery,7764979,81,myspace
1,NewQuery+Click1-5+Click1-5+Click11++NextPage+Click11+,163872,47,profile
1,NewQuery,4734674,3,myspace scroll box
1,NewQuery+Click1-5,4249685,32,myspace contact tables
1,NewQuery,2308756,15,myspace layouts
1,NewQuery,5021158,2,yahoo groups
1,NewQuery,2272416,62,theunorthodoxjew.blogspot
1,NewQuery+Click1-5,3203330,11,html comments
1,NewQuery+Click1-5,2262744,132,myspace html help
1,NewQuery+Click1-5,4409153,2,myspace
1,NewQuery+Click6-10+Click11++NewQuery,17330338,65,party background
1,NewQuery,19393967,18,myspace
1,NewQuery,444894,20,friendster
1,NewQuery+Click1-5+NextPage+NewQuery+NewQuery+Click6-10+Click6-10+Click1-5,5454089,14,babypink.weblogger
1,NewQuery,2184772,95,eharmony
1,NewQuery+Click1-5+Click1-5,8190097,43,myspace.cvom
1,NewQuery+RefinedQuery+Click1-5,11846552,22,myspace.co
1,NewQuery,1224556,25,myspace
1,NewQuery+NextPage+NextPage+Click11++NextPage+NextPage+NextPage+NextPage+Click11++NextPage+Click11++Click11++Click11+,3386843,128,yahoo personals
1,NewQuery+Click1-5,17024518,5,preferences
1,NewQuery+Click1-5+NewQuery+NextPage+Click1-5+NewQuery+Click1-5,3828812,13,wallpapers
1,NewQuery+Click1-5+Click1-5+NewQuery+Click1-5+Click1-5,6176113,29,lanjitus
1,NewQuery,294499,333,myspace
1,NewQuery+NewQuery,23298550,8,myspace
1,NewQuery+Click1-5,4004000,1,friendster
1,NewQuery+NextPage+NextPage+NewQuery+NextPage+NewQuery+NextPage+NextPage+NewQuery+NextPage+Click6-10+Click6-10+Click6-10+NextPage+Click11++Click11++Click11+,4758940,27,myspace image url
1,NewQuery+Click1-5,5361181,7,yahoopersonals
1,NewQuery,10666436,10,icp premade myspace layout
1,NewQuery+Click1-5,1916557,45,livejournal
1,NewQuery+RefinedQuery+Click1-5,1213704,80,missymel's xanga site
1,NewQuery,9741030,33,resident evil 2 screen shots
1,NewQuery,21240650,1,myspace
1,NewQuery,16553725,8,myspacelayouts
1,NewQuery+Click1-5+Click1-5,481955,147,myspace
1,NewQuery+Click6-10+Click1-5,2994739,95,adult alt friend finder
1,NewQuery,2731197,8,funnyjunk
1,NewQuery,894380,152,san jose sharks wallpaper
1,NewQuery+Click1-5,17243784,21,myspace
1,NewQuery+RefinedQuery,3515393,9,wouldyouhitthis
1,NewQuery,22887984,19,myspace
1,NewQuery+Click1-5+Click1-5,23086737,0,myspace
1,NewQuery+Click1-5+NewQuery+Click1-5,18486622,4,free myspace backrounds
1,NewQuery+NewQuery,2184772,18,myspace
1,NewQuery+Click1-5,9941156,19,free desk tops for window xp
1,NewQuery+Click1-5,2723780,3,pictures of recent billboards in new york city
1,NewQuery+NewQuery+Click1-5,9368162,31,myspace
1,NewQuery+Click1-5+Click1-5+Click1-5+Click6-10+Click6-10+Click1-5+Click1-5,19991827,2,myspace
1,NewQuery+NextPage+Click1-5,906229,6,grapefruit blog
clusterId,sequences,userId,sessionNum,initialQuery
1,NewQuery+Click1-5,10228696,5,raymarine 700x
1,NewQuery+Click1-5,12647327,6,mapquest
1,NewQuery+NewQuery+Click1-5+Click1-5,12553242,8,mapquest
1,NewQuery+Click1-5+NewQuery+NewQuery+Click1-5+RefinedQuery+Click1-5+NewQuery+Click1-5+Click1-5,12194475,4,mapquest
1,NewQuery+NextPage,5212876,51,mapquest
1,NewQuery,14092079,3,mapquest
1,NewQuery+Click1-5,3470401,5,mapquest
1,NewQuery,11396002,16,mapquest
1,NewQuery+Click1-5,4884635,14,maps
1,NewQuery+Click1-5+Click1-5+NewQuery+Click1-5+Click1-5+Click6-10,10803584,2,mapquest
1,NewQuery+Click1-5+Click6-10+Click6-10,1627157,130,maps
1,NewQuery+Click1-5,8060898,4,mapquest
1,NewQuery+Click1-5+NewQuery+Click1-5+NewQuery+Click1-5,6115890,2,mapquest
1,NewQuery+Click1-5,774902,27,locate
1,NewQuery,3985709,22,gps
1,NewQuery+Click1-5+Click6-10+Click11++NextPage+Click11++NewQuery+Click1-5+Click1-5+Click1-5,22319003,0,mapqwest
1,NewQuery+NextPage+NewQuery+Click1-5,11438911,9,mapquest
1,NewQuery+Click1-5,10932744,2,maps
1,NewQuery+Click1-5+Click6-10+Click1-5+Click1-5+Click6-10+Click11+,1358597,19,mapquest
1,NewQuery,4969905,53,maps
1,NewQuery+Click1-5,9670406,23,directions
1,NewQuery+Click1-5,8900461,11,mapquest.
1,NewQuery+Click1-5+NewQuery+Click1-5,4262332,135,mapquest
1,NewQuery+Click1-5+Click6-10+NextPage+Click11++NewQuery+RefinedQuery+Click1-5+NextPage+Click11++Click11++NewQuery+Click6-10+NextPage+Click11+,11019158,4,maps
